mapping_id,role_id,permission_id,permission_code,decision,data_scope,conditions
RPM-R3-0393,ROLE-REPORT-VIEWER,PDBR-PER-001,REPORT_EXPORT,ALLOWED,动态派生的active_scope与history_read_scope,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0394,ROLE-REPORT-VIEWER,PDBR-PER-002,REPORT_SHARE,ALLOWED,动态派生的active_scope与history_read_scope,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0395,ROLE-REPORT-VIEWER,PDBR-PER-003,SENSITIVE_ARTIFACT_VIEW,DENIED,动态派生的active_scope与history_read_scope,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0396,ROLE-REPORT-VIEWER,PDBR-PER-004,VERSION_REVIEW_SUBMIT,DENIED,动态派生的active_scope与history_read_scope,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0397,ROLE-REPORT-VIEWER,PDBR-PER-005,VERSION_REVIEW_APPROVE,DENIED,动态派生的active_scope与history_read_scope,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0398,ROLE-REPORT-VIEWER,PDBR-PER-006,VERSION_REVIEW_REJECT,DENIED,动态派生的active_scope与history_read_scope,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0399,ROLE-REPORT-VIEWER,PDBR-PER-007,VERSION_PUBLISH,DENIED,动态派生的active_scope与history_read_scope,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0400,ROLE-REPORT-VIEWER,PDBR-PER-008,VERSION_REVIEW_WITHDRAW,DENIED,动态派生的active_scope与history_read_scope,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0401,ROLE-MODEL-ADMIN,TERM-PER-001,PROJECT_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0402,ROLE-MODEL-ADMIN,TERM-PER-002,PROJECT_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0403,ROLE-MODEL-ADMIN,TERM-PER-003,PROJECT_EDIT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0404,ROLE-MODEL-ADMIN,TERM-PER-004,PROJECT_ARCHIVE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0405,ROLE-MODEL-ADMIN,TERM-PER-005,BUSINESS_MODULE_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0406,ROLE-MODEL-ADMIN,TERM-PER-006,BUSINESS_MODULE_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0407,ROLE-MODEL-ADMIN,TERM-PER-007,BUSINESS_MODULE_EDIT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0408,ROLE-MODEL-ADMIN,TERM-PER-008,BUSINESS_MODULE_ARCHIVE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0409,ROLE-MODEL-ADMIN,TERM-PER-009,BUSINESS_TERMINAL_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0410,ROLE-MODEL-ADMIN,TERM-PER-010,BUSINESS_TERMINAL_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0411,ROLE-MODEL-ADMIN,TERM-PER-011,BUSINESS_TERMINAL_EDIT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0412,ROLE-MODEL-ADMIN,TERM-PER-012,BUSINESS_TERMINAL_ARCHIVE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0413,ROLE-MODEL-ADMIN,TERM-PER-013,CASE_SUITE_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0414,ROLE-MODEL-ADMIN,TERM-PER-014,CASE_SUITE_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0415,ROLE-MODEL-ADMIN,TERM-PER-015,CASE_SUITE_EDIT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0416,ROLE-MODEL-ADMIN,TERM-PER-016,RUN_TASK_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0417,ROLE-MODEL-ADMIN,TERM-PER-017,RUN_TASK_CANCEL,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0418,ROLE-MODEL-ADMIN,TERM-PER-018,REPORT_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0419,ROLE-MODEL-ADMIN,TERM-PER-019,ARTIFACT_DOWNLOAD,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0420,ROLE-MODEL-ADMIN,TERM-PER-020,AUDIT_VIEW,ALLOWED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0421,ROLE-MODEL-ADMIN,TERM-PER-021,USER_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0422,ROLE-MODEL-ADMIN,TERM-PER-022,ROLE_BIND,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0423,ROLE-MODEL-ADMIN,TERM-PER-023,PROJECT_MEMBER_MANAGE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0424,ROLE-MODEL-ADMIN,TERM-PER-024,AI_TASK_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0425,ROLE-MODEL-ADMIN,TERM-PER-025,MANUAL_RECORDING_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0426,ROLE-MODEL-ADMIN,TERM-PER-026,CONTROL_SELF,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0427,ROLE-MODEL-ADMIN,TERM-PER-027,PROJECT_OWNER_ELIGIBLE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0428,ROLE-MODEL-ADMIN,TERM-PER-028,NATURAL_CASE_CREATE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0429,ROLE-MODEL-ADMIN,TERM-PER-029,MANUAL_RECORDING_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0430,ROLE-MODEL-ADMIN,TERM-PER-030,RUNNER_REGISTER,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0431,ROLE-MODEL-ADMIN,TERM-PER-031,RUNNER_BIND,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0432,ROLE-MODEL-ADMIN,TERM-PER-032,MODEL_CONFIGURATION_MANAGE,ALLOWED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0433,ROLE-MODEL-ADMIN,TERM-PER-033,MODEL_VERSION_REVIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0434,ROLE-MODEL-ADMIN,TERM-PER-034,CROSS_PROJECT_AUTHORIZATION_MANAGE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0435,ROLE-MODEL-ADMIN,TERM-PER-035,CROSS_PROJECT_AUTHORIZATION_GRANT_ALL,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0436,ROLE-MODEL-ADMIN,TERM-PER-036,TOOL_INTEGRATION_INCIDENT_MANAGE,ALLOWED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0437,ROLE-MODEL-ADMIN,TERM-PER-037,TECHNICAL_ALERT_ENDPOINT_MANAGE,ALLOWED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0438,ROLE-MODEL-ADMIN,TERM-PER-038,VERSION_REVIEW_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0439,ROLE-MODEL-ADMIN,TERM-PER-039,TEST_REPORT_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0440,ROLE-MODEL-ADMIN,TERM-PER-040,TEST_ARTIFACT_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0441,ROLE-MODEL-ADMIN,TERM-PER-041,REPORT_SHARE_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0442,ROLE-MODEL-ADMIN,TERM-PER-042,MANUAL_RECORDING_TASK_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0443,ROLE-MODEL-ADMIN,PDBR-PER-001,REPORT_EXPORT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0444,ROLE-MODEL-ADMIN,PDBR-PER-002,REPORT_SHARE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0445,ROLE-MODEL-ADMIN,PDBR-PER-003,SENSITIVE_ARTIFACT_VIEW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0446,ROLE-MODEL-ADMIN,PDBR-PER-004,VERSION_REVIEW_SUBMIT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0447,ROLE-MODEL-ADMIN,PDBR-PER-005,VERSION_REVIEW_APPROVE,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0448,ROLE-MODEL-ADMIN,PDBR-PER-006,VERSION_REVIEW_REJECT,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0449,ROLE-MODEL-ADMIN,PDBR-PER-007,VERSION_PUBLISH,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0450,ROLE-MODEL-ADMIN,PDBR-PER-008,VERSION_REVIEW_WITHDRAW,DENIED,平台模型技术数据；项目业务内容按项目成员与范围校验,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0451,ROLE-RUNNER-ADMIN,TERM-PER-001,PROJECT_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0452,ROLE-RUNNER-ADMIN,TERM-PER-002,PROJECT_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0453,ROLE-RUNNER-ADMIN,TERM-PER-003,PROJECT_EDIT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0454,ROLE-RUNNER-ADMIN,TERM-PER-004,PROJECT_ARCHIVE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0455,ROLE-RUNNER-ADMIN,TERM-PER-005,BUSINESS_MODULE_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0456,ROLE-RUNNER-ADMIN,TERM-PER-006,BUSINESS_MODULE_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0457,ROLE-RUNNER-ADMIN,TERM-PER-007,BUSINESS_MODULE_EDIT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0458,ROLE-RUNNER-ADMIN,TERM-PER-008,BUSINESS_MODULE_ARCHIVE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0459,ROLE-RUNNER-ADMIN,TERM-PER-009,BUSINESS_TERMINAL_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0460,ROLE-RUNNER-ADMIN,TERM-PER-010,BUSINESS_TERMINAL_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0461,ROLE-RUNNER-ADMIN,TERM-PER-011,BUSINESS_TERMINAL_EDIT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0462,ROLE-RUNNER-ADMIN,TERM-PER-012,BUSINESS_TERMINAL_ARCHIVE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0463,ROLE-RUNNER-ADMIN,TERM-PER-013,CASE_SUITE_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0464,ROLE-RUNNER-ADMIN,TERM-PER-014,CASE_SUITE_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0465,ROLE-RUNNER-ADMIN,TERM-PER-015,CASE_SUITE_EDIT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0466,ROLE-RUNNER-ADMIN,TERM-PER-016,RUN_TASK_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0467,ROLE-RUNNER-ADMIN,TERM-PER-017,RUN_TASK_CANCEL,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0468,ROLE-RUNNER-ADMIN,TERM-PER-018,REPORT_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0469,ROLE-RUNNER-ADMIN,TERM-PER-019,ARTIFACT_DOWNLOAD,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0470,ROLE-RUNNER-ADMIN,TERM-PER-020,AUDIT_VIEW,ALLOWED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0471,ROLE-RUNNER-ADMIN,TERM-PER-021,USER_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0472,ROLE-RUNNER-ADMIN,TERM-PER-022,ROLE_BIND,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0473,ROLE-RUNNER-ADMIN,TERM-PER-023,PROJECT_MEMBER_MANAGE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0474,ROLE-RUNNER-ADMIN,TERM-PER-024,AI_TASK_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0475,ROLE-RUNNER-ADMIN,TERM-PER-025,MANUAL_RECORDING_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0476,ROLE-RUNNER-ADMIN,TERM-PER-026,CONTROL_SELF,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0477,ROLE-RUNNER-ADMIN,TERM-PER-027,PROJECT_OWNER_ELIGIBLE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0478,ROLE-RUNNER-ADMIN,TERM-PER-028,NATURAL_CASE_CREATE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0479,ROLE-RUNNER-ADMIN,TERM-PER-029,MANUAL_RECORDING_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0480,ROLE-RUNNER-ADMIN,TERM-PER-030,RUNNER_REGISTER,ALLOWED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0481,ROLE-RUNNER-ADMIN,TERM-PER-031,RUNNER_BIND,ALLOWED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0482,ROLE-RUNNER-ADMIN,TERM-PER-032,MODEL_CONFIGURATION_MANAGE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0483,ROLE-RUNNER-ADMIN,TERM-PER-033,MODEL_VERSION_REVIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0484,ROLE-RUNNER-ADMIN,TERM-PER-034,CROSS_PROJECT_AUTHORIZATION_MANAGE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0485,ROLE-RUNNER-ADMIN,TERM-PER-035,CROSS_PROJECT_AUTHORIZATION_GRANT_ALL,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0486,ROLE-RUNNER-ADMIN,TERM-PER-036,TOOL_INTEGRATION_INCIDENT_MANAGE,ALLOWED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0487,ROLE-RUNNER-ADMIN,TERM-PER-037,TECHNICAL_ALERT_ENDPOINT_MANAGE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0488,ROLE-RUNNER-ADMIN,TERM-PER-038,VERSION_REVIEW_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0489,ROLE-RUNNER-ADMIN,TERM-PER-039,TEST_REPORT_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0490,ROLE-RUNNER-ADMIN,TERM-PER-040,TEST_ARTIFACT_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0491,ROLE-RUNNER-ADMIN,TERM-PER-041,REPORT_SHARE_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0492,ROLE-RUNNER-ADMIN,TERM-PER-042,MANUAL_RECORDING_TASK_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0493,ROLE-RUNNER-ADMIN,PDBR-PER-001,REPORT_EXPORT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0494,ROLE-RUNNER-ADMIN,PDBR-PER-002,REPORT_SHARE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0495,ROLE-RUNNER-ADMIN,PDBR-PER-003,SENSITIVE_ARTIFACT_VIEW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0496,ROLE-RUNNER-ADMIN,PDBR-PER-004,VERSION_REVIEW_SUBMIT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0497,ROLE-RUNNER-ADMIN,PDBR-PER-005,VERSION_REVIEW_APPROVE,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0498,ROLE-RUNNER-ADMIN,PDBR-PER-006,VERSION_REVIEW_REJECT,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0499,ROLE-RUNNER-ADMIN,PDBR-PER-007,VERSION_PUBLISH,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0500,ROLE-RUNNER-ADMIN,PDBR-PER-008,VERSION_REVIEW_WITHDRAW,DENIED,Runner技术数据；项目业务数据须另有项目成员权限,提交人不得批准本人提交；高风险操作必须审计
RPM-R3-0501,ROLE-MODEL-REVIEWER,TERM-PER-001,PROJECT_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0502,ROLE-MODEL-REVIEWER,TERM-PER-002,PROJECT_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0503,ROLE-MODEL-REVIEWER,TERM-PER-003,PROJECT_EDIT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0504,ROLE-MODEL-REVIEWER,TERM-PER-004,PROJECT_ARCHIVE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0505,ROLE-MODEL-REVIEWER,TERM-PER-005,BUSINESS_MODULE_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0506,ROLE-MODEL-REVIEWER,TERM-PER-006,BUSINESS_MODULE_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0507,ROLE-MODEL-REVIEWER,TERM-PER-007,BUSINESS_MODULE_EDIT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0508,ROLE-MODEL-REVIEWER,TERM-PER-008,BUSINESS_MODULE_ARCHIVE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0509,ROLE-MODEL-REVIEWER,TERM-PER-009,BUSINESS_TERMINAL_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0510,ROLE-MODEL-REVIEWER,TERM-PER-010,BUSINESS_TERMINAL_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0511,ROLE-MODEL-REVIEWER,TERM-PER-011,BUSINESS_TERMINAL_EDIT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0512,ROLE-MODEL-REVIEWER,TERM-PER-012,BUSINESS_TERMINAL_ARCHIVE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0513,ROLE-MODEL-REVIEWER,TERM-PER-013,CASE_SUITE_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0514,ROLE-MODEL-REVIEWER,TERM-PER-014,CASE_SUITE_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0515,ROLE-MODEL-REVIEWER,TERM-PER-015,CASE_SUITE_EDIT,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0516,ROLE-MODEL-REVIEWER,TERM-PER-016,RUN_TASK_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0517,ROLE-MODEL-REVIEWER,TERM-PER-017,RUN_TASK_CANCEL,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0518,ROLE-MODEL-REVIEWER,TERM-PER-018,REPORT_VIEW,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0519,ROLE-MODEL-REVIEWER,TERM-PER-019,ARTIFACT_DOWNLOAD,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0520,ROLE-MODEL-REVIEWER,TERM-PER-020,AUDIT_VIEW,ALLOWED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0521,ROLE-MODEL-REVIEWER,TERM-PER-021,USER_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0522,ROLE-MODEL-REVIEWER,TERM-PER-022,ROLE_BIND,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0523,ROLE-MODEL-REVIEWER,TERM-PER-023,PROJECT_MEMBER_MANAGE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0524,ROLE-MODEL-REVIEWER,TERM-PER-024,AI_TASK_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0525,ROLE-MODEL-REVIEWER,TERM-PER-025,MANUAL_RECORDING_CREATE,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
RPM-R3-0526,ROLE-MODEL-REVIEWER,TERM-PER-026,CONTROL_SELF,DENIED,平台级模型版本审核范围；项目业务内容仍按项目数据权限,仍受数据范围、对象状态和接口鉴权约束
